material,source_id,thickness_mm,random_seed,run_id,sample_id,n_events,event_id_min,event_id_max,edep_sum,edep_mean,edep_std,edep_max,detector_gamma_sum,primary_gamma_sum,nonzero_edep_rate,detector_gamma_rate,primary_transmission_rate,hit_count,hit_energy_mean,hit_energy_std,hit_energy_min,hit_energy_max,primary_hit_rate,direct_primary_count,scattered_primary_count,theta_mean,theta_std,y_mean,y_std,z_mean,z_std,r_mean,r_std,e_lt40_count,e_40_80_count,e_ge80_count,hit_count_rate,direct_primary_count_rate,scattered_primary_count_rate,e_lt40_count_rate,e_40_80_count_rate,e_ge80_count_rate,scatter_direct_ratio
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,4,100,400,499,300.397073,3.00397073,12.5625033993855,81.5,33,33,0.07,0.33,0.33,33.0,67.89393939393939,25.87824785647614,30.5,117.5,1.0,32.0,1.0,0.5919292121212122,3.4003744413462007,-2.2899291515151514,7.529455922953324,2.1402930606060604,12.409329258636367,6.522385902253644,13.30206256347914,4.0,16.0,13.0,0.33,0.32,0.01,0.04,0.16,0.13,0.031249999023437534
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,5,100,500,599,358.67642,3.5867642,11.762964750232571,58.5,34,34,0.13,0.34,0.34,34.0,67.23529411764706,21.521390097506607,30.5,108.5,1.0,33.0,1.0,0.1776839411764706,1.0360665134865221,-0.34710185294117646,3.2793094839561197,-0.18298294117647065,5.393529974984011,4.3683098878053706,4.510242408826313,4.0,20.0,10.0,0.34,0.33,0.01,0.04,0.2,0.1,0.030303029384756687
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,6,100,600,699,149.855382,1.49855382,7.324933313620498,41.5,28,28,0.05,0.28,0.28,28.0,71.48738432142856,25.91131391453957,31.5,115.5,1.0,26.0,2.0,1.6246536785714285,5.971090866863473,4.1033053214285715,18.490716920734787,4.622888571428571,21.152803013916515,11.26114298784976,26.40948481302777,3.0,16.0,9.0,0.28,0.26,0.02,0.03,0.16,0.09,0.07692307396449716
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,7,100,700,799,202.91798599999998,2.0291798599999997,9.774958765204051,67.5,27,27,0.06,0.27,0.27,27.0,73.61111111111111,25.12022374553302,41.5,114.5,1.0,25.0,2.0,0.76904,3.2099621535851353,-0.6015737037037037,3.5004162683859565,-3.1143712592592596,15.255923637092518,6.747314910829009,14.427994319662112,0.0,17.0,10.0,0.27,0.25,0.02,0.0,0.17,0.1,0.07999999680000013
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,8,100,800,899,543.140133,5.43140133,15.936490997643839,100.5,30,30,0.14,0.3,0.3,30.0,63.63333333333333,23.869954181851256,33.5,109.5,1.0,28.0,2.0,0.5504952000000001,2.567852755114299,1.3276639000000001,11.011848363018245,0.8687639333333335,6.143798220166099,6.323918440700723,10.96541538126085,6.0,16.0,8.0,0.3,0.28,0.02,0.06,0.16,0.08,0.07142856887755111
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,9,100,900,999,297.539176,2.97539176,12.206667499412069,74.5,28,28,0.08,0.28,0.28,28.0,62.42857142857143,22.011661171143526,35.5,109.5,1.0,27.0,1.0,0.6735788928571429,3.564244477764442,1.283222892857143,8.34408862248122,-1.1308092500000002,13.996989145567136,6.838049176666979,14.835178804635826,6.0,16.0,6.0,0.28,0.27,0.01,0.06,0.16,0.06,0.037037035665294975
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,10,100,1000,1099,253.419695,2.53419695,10.470000555451572,66.5,32,32,0.09,0.32,0.32,32.0,64.14095371875,19.954411830245927,32.5,110.5,1.0,29.0,3.0,1.49042121875,4.788475729771439,-1.86968890625,11.22746043182775,1.5204351875,19.47086066648587,10.208670195173818,20.089457331160194,3.0,24.0,5.0,0.32,0.29,0.03,0.03,0.24,0.05,0.10344827229488716
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,11,100,1100,1199,575.830076,5.75830076,17.91153536497751,100.5,43,43,0.15,0.43,0.43,43.0,67.73255813953489,19.503158729881882,39.5,118.5,1.0,41.0,2.0,0.5864553953488372,3.1551648190906207,0.9554501627906977,4.318693779021758,1.9446175581395353,13.623034889116616,6.406393354723453,12.92382786315835,1.0,30.0,12.0,0.43,0.41,0.02,0.01,0.3,0.12,0.048780486615110086
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,12,100,1200,1299,404.265866,4.04265866,15.236578522419,80.5,30,30,0.09,0.3,0.3,30.0,61.96666666666667,18.537442693348922,30.5,110.5,1.0,30.0,0.0,0.0,0.0,-0.0007351000000000626,2.8681032464164256,0.07423196666666658,3.225469100112111,4.0454144641638425,1.3060116892335725,4.0,20.0,6.0,0.3,0.3,0.0,0.04,0.2,0.06,0.0
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,13,100,1300,1399,239.684338,2.39684338,9.743256123495225,58.5,30,30,0.1,0.3,0.3,30.0,62.61950876666666,21.425083562722698,33.5,112.5,1.0,27.0,3.0,1.1786031666666665,3.519463807587517,1.9982542333333333,11.328426624326438,-2.5023370333333332,10.696661775967044,8.12100692744182,13.606440637521288,2.0,24.0,4.0,0.3,0.27,0.03,0.02,0.24,0.04,0.11111110699588492
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,14,100,1400,1499,434.49214,4.3449214000000005,13.999151373728132,86.5,37,37,0.15,0.37,0.37,37.0,65.47297297297297,18.946542467465445,38.5,105.5,1.0,34.0,3.0,1.1758854054054053,4.025804173196417,2.3412055945945944,13.583294503471688,2.6248171621621625,13.341436324825972,8.961581503611217,17.107705372316293,1.0,27.0,9.0,0.37,0.34,0.03,0.01,0.27,0.09,0.08823529152249143
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,15,100,1500,1599,273.07423,2.7307423,11.513410068892673,83.5,32,32,0.08,0.32,0.32,32.0,63.182936624999996,20.508146131513016,33.5,108.5,1.0,28.0,4.0,1.140280125,3.7592455817619177,-2.1543806562500003,15.079024273423594,-0.38363271875,10.899968923573258,8.588770334998154,16.58260349361166,4.0,21.0,7.0,0.32,0.28,0.04,0.04,0.21,0.07,0.14285713775510223
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,16,100,1600,1699,266.027104,2.66027104,12.423308939035389,80.5,28,28,0.07,0.28,0.28,28.0,67.35714285714286,18.542672079036716,44.5,109.5,1.0,25.0,3.0,1.7328241071428572,5.45195009629176,1.219021607142857,22.053941395066985,-4.427895357142858,13.325470460852584,11.007993579028138,23.667573607854422,0.0,20.0,8.0,0.28,0.25,0.03,0.0,0.2,0.08,0.11999999520000018
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,17,100,1700,1799,458.333566,4.58333566,14.987780714964885,76.5,31,31,0.11,0.31,0.31,31.0,65.11290322580645,21.864243899351344,33.5,116.5,1.0,30.0,1.0,0.5418325806451613,3.016796133136353,-2.1809781935483867,13.530613706161043,1.0064432258064515,2.3150145979279513,5.817730012260904,12.626342763615865,2.0,21.0,8.0,0.31,0.3,0.01,0.02,0.21,0.08,0.033333332222222255
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,18,100,1800,1899,354.371502,3.54371502,12.705871309623575,67.5,35,35,0.12,0.35,0.35,35.0,63.775743285714285,19.29378508714929,33.5,100.5,1.0,32.0,3.0,4.8533516571428565,23.399967472781636,-1.1205618,10.620222228161927,2.4380508285714284,13.090727522625068,7.793000886776585,15.134421381037095,6.0,22.0,7.0,0.35,0.32,0.03,0.06,0.22,0.07,0.0937499970703126
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,19,100,1900,1999,262.034132,2.62034132,11.280602858356849,62.5,29,29,0.09,0.29,0.29,29.0,66.53555148275862,18.202960668872546,31.5,110.5,1.0,25.0,4.0,1.7918427586206898,5.041475176624121,-1.8092453103448274,17.137766596588623,-0.6602917241379308,22.531243166793235,12.276263691101866,25.477691470300787,1.0,24.0,4.0,0.29,0.25,0.04,0.01,0.24,0.04,0.15999999360000025
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,20,100,2000,2099,567.57682,5.6757682,16.193336902719793,67.5,33,33,0.14,0.33,0.33,33.0,60.984848484848484,19.599300389492882,34.5,103.5,1.0,31.0,2.0,0.1969509090909091,0.8986661464554483,-0.3172057272727272,2.968708637678408,-0.710929909090909,4.4923370359488235,4.508171117542293,2.9428868591905335,5.0,22.0,6.0,0.33,0.31,0.02,0.05,0.22,0.06,0.06451612695109267
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,21,100,2100,2199,209.208862,2.09208862,9.571444125157704,62.5,28,28,0.07,0.28,0.28,28.0,65.82142857142857,22.34088358514675,33.5,112.5,1.0,27.0,1.0,0.7170799285714285,3.7944303223119205,-0.09163764285714289,3.531166769781838,-2.697937035714286,16.540309663312517,6.868134349264833,15.642563386778825,3.0,19.0,6.0,0.28,0.27,0.01,0.03,0.19,0.06,0.037037035665294975
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,22,100,2200,2299,449.396397,4.493963969999999,15.035706081074112,82.5,34,34,0.11,0.34,0.34,34.0,63.904634058823525,18.304690719900787,34.5,102.5,1.0,30.0,4.0,1.8928768529411764,5.437976518512584,1.2021890588235296,13.85887753995174,6.731769147058823,20.366155114215893,10.86399168144126,23.095993038852757,4.0,24.0,6.0,0.34,0.3,0.04,0.04,0.24,0.06,0.13333332888888902
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,23,100,2300,2399,433.419912,4.33419912,14.826482051339802,72.5,38,38,0.1,0.38,0.38,38.0,63.24348452631578,19.00364546582935,31.5,105.5,1.0,33.0,5.0,1.2465062631578947,3.943448108409282,3.4173547894736838,12.15347202379897,-2.381949052631579,16.10553364822503,9.198594118147804,18.385185938215944,5.0,28.0,5.0,0.38,0.33,0.05,0.05,0.28,0.05,0.15151514692378343
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,24,100,2400,2499,552.76136,5.5276136,17.137211654845277,83.5,39,39,0.12,0.39,0.39,39.0,66.24358974358974,18.352854286427476,28.5,109.5,1.0,37.0,2.0,0.8260080769230769,3.759238955990164,1.5219552820512823,15.19859815886419,1.6506548205128206,7.688498101022774,7.45136155610348,15.43697319202369,4.0,23.0,12.0,0.39,0.37,0.02,0.04,0.23,0.12,0.054054052593133714
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,25,100,2500,2599,544.996863,5.44996863,15.723216083635682,67.5,34,34,0.14,0.34,0.34,34.0,65.48292029411765,17.698784643092853,31.5,103.5,1.0,30.0,4.0,1.2992400588235296,3.7270315299801418,4.200198411764706,11.246423846885254,-2.6382993529411762,13.932352449959541,9.214630317167504,16.07662538871049,2.0,26.0,6.0,0.34,0.3,0.04,0.02,0.26,0.06,0.13333332888888902
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,26,100,2600,2699,437.681076,4.376810760000001,15.510552291608468,94.5,35,35,0.11,0.35,0.35,35.0,62.626934799999994,17.40962880952642,26.5,109.5,1.0,32.0,3.0,1.2894664285714288,4.543061103732374,-0.24579879999999998,3.450216836396755,4.058815457142857,20.87651978572323,9.030207249531097,19.5143733080741,2.0,28.0,5.0,0.35,0.32,0.03,0.02,0.28,0.05,0.0937499970703126
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,27,100,2700,2799,301.95259300000004,3.0195259300000004,13.477806562872564,83.534377,36,36,0.07,0.36,0.36,36.0,68.88402436111112,19.847560833847783,33.5,118.5,1.0,32.0,4.0,1.479268638888889,4.809903930685418,4.714367166666666,20.333654190359653,-3.3130051666666667,12.169057061864759,10.684600332502526,21.869405407571225,1.0,27.0,8.0,0.36,0.32,0.04,0.01,0.27,0.08,0.12499999609375013
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,28,100,2800,2899,196.308354,1.9630835400000002,9.498276915339911,66.5,25,25,0.05,0.25,0.25,25.0,70.3739876,21.559762364195375,33.5,112.5,1.0,22.0,3.0,1.86212588,5.205974447876532,-1.29074712,5.327259816783878,8.26666644,23.018324138008282,11.620809104458509,22.146637805925213,2.0,16.0,7.0,0.25,0.22,0.03,0.02,0.16,0.07,0.13636363016528952
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,29,100,2900,2999,339.03929500000004,3.3903929500000003,12.490914816934385,76.5,25,25,0.09,0.25,0.25,25.0,67.02,23.007462557468898,34.5,108.5,1.0,25.0,0.0,0.0,0.0,1.05888728,2.3193166393309426,-0.12065103999999996,3.1849930843867944,3.7388036174403867,1.464731435721763,4.0,13.0,8.0,0.25,0.25,0.0,0.04,0.13,0.08,0.0
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,30,100,3000,3099,388.777469,3.88777469,15.04773050712583,79.5,32,32,0.11,0.32,0.32,32.0,60.75,19.243767319450768,38.5,106.5,1.0,32.0,0.0,0.0,0.0,-0.22695474999999998,3.4853427115681592,-0.754215875,2.7795694922202605,4.161243694014289,1.624639539094629,2.0,26.0,4.0,0.32,0.32,0.0,0.02,0.26,0.04,0.0
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,31,100,3100,3199,311.730228,3.11730228,13.045482163306888,82.5,26,26,0.07,0.26,0.26,26.0,61.55132184615385,21.257510032673363,31.5,114.5,1.0,24.0,2.0,1.4727230384615384,5.371263078678687,-1.559915769230769,15.541842300275995,-0.21143384615384636,20.184589154951865,9.734427277787091,23.51582928954011,4.0,17.0,5.0,0.26,0.24,0.02,0.04,0.17,0.05,0.08333332986111125
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,32,100,3200,3299,725.29263,7.2529263,19.142609599666407,90.5,31,31,0.14,0.31,0.31,31.0,66.14928658064517,18.804147036703963,28.5,103.5,1.0,27.0,4.0,1.1300374193548388,3.395547893405145,-0.357479806451613,7.091229385230202,-0.6833386129032256,17.22815513494303,8.946533553256414,16.278849890631825,2.0,22.0,7.0,0.31,0.27,0.04,0.02,0.22,0.07,0.1481481426611799
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,33,100,3300,3399,406.000362,4.06000362,13.871506031337788,66.5,34,34,0.1,0.34,0.34,34.0,66.44117647058823,17.747285198229854,35.5,117.5,1.0,32.0,2.0,0.34836982352941176,1.454047625972211,1.4920841764705883,6.914224560048845,0.06015785294117643,3.399419883948482,4.896357828164364,6.079411995178879,1.0,26.0,7.0,0.34,0.32,0.02,0.01,0.26,0.07,0.06249999804687507
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,34,100,3400,3499,575.9566130000001,5.7595661300000005,16.45583731521521,70.5,28,28,0.13,0.28,0.28,28.0,65.42857142857143,18.01630654677316,39.5,93.5,1.0,26.0,2.0,0.5972751428571428,2.460990410833045,0.9743961428571428,3.6608020450355947,0.6483525357142855,10.904926732641782,6.480459189871714,9.496718877681637,3.0,17.0,8.0,0.28,0.26,0.02,0.03,0.17,0.08,0.07692307396449716
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,35,100,3500,3599,159.467355,1.59467355,7.057145140801483,44.5,28,28,0.07,0.28,0.28,28.0,62.64094889285714,21.58962186927206,27.5,111.620372,1.0,23.0,5.0,7.559829142857143,29.333369005645245,-2.0881657500000004,22.44381188051637,5.692825392857142,19.0912929475057,14.722601191156162,26.106507055036268,6.0,17.0,5.0,0.28,0.23,0.05,0.06,0.17,0.05,0.21739129489603065
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,36,100,3600,3699,245.22834,2.4522834000000002,10.534810521217366,71.141038,29,29,0.07,0.29,0.29,29.0,65.83244958620689,24.636366956351146,34.5,114.5,1.0,27.0,2.0,1.1621887586206896,4.345742174775884,0.5396288620689654,19.483111759831246,-1.5702846206896552,8.848530682834822,8.394471924268446,19.691616314965863,5.0,16.0,8.0,0.29,0.27,0.02,0.05,0.16,0.08,0.07407407133058995
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,37,100,3700,3799,315.856832,3.15856832,11.275518167074496,51.5,43,43,0.11,0.43,0.43,43.0,66.40302146511628,22.13113890202376,36.5,115.5,1.0,40.0,3.0,0.9444067674418605,3.5276027503475516,1.8154925813953489,7.057551520513353,-2.236468627906977,14.547629095678207,7.4737575869497945,14.585984214615738,2.0,29.0,12.0,0.43,0.4,0.03,0.02,0.29,0.12,0.07499999812500005
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,38,100,3800,3899,282.541564,2.82541564,11.154008589364974,62.5,22,22,0.09,0.22,0.22,22.0,57.77272727272727,17.1413780025656,35.5,100.5,1.0,21.0,1.0,0.37870518181818186,1.7762847531267973,1.4635091363636363,6.810263718145062,-0.9503082727272727,6.248807807934896,5.1720522389058114,7.784169403381029,1.0,19.0,2.0,0.22,0.21,0.01,0.01,0.19,0.02,0.04761904535147403
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,39,100,3900,3999,284.917875,2.8491787499999996,11.81725398891167,76.5,40,40,0.09,0.4,0.4,40.0,70.494108025,19.350589170104378,36.5,113.5,1.0,37.0,3.0,1.4579311,5.373622835440746,-1.39044075,19.366708622584433,3.6275316250000005,16.900246354274962,10.413533336668749,23.76856728647318,3.0,23.0,14.0,0.4,0.37,0.03,0.03,0.23,0.14,0.08108107888970058
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,40,100,4000,4099,292.830803,2.92830803,11.823556353912272,67.5,32,32,0.1,0.32,0.32,32.0,68.273037875,18.22908766205986,33.5,99.5,1.0,27.0,5.0,1.9221678125000001,5.417162432130483,1.57118028125,17.76779934837351,-0.6177723437499998,18.493835112422847,11.548754143770381,22.868815538553765,1.0,19.0,12.0,0.32,0.27,0.05,0.01,0.19,0.12,0.18518517832647488
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,41,100,4100,4199,261.095888,2.61095888,11.759380346654147,88.5,30,30,0.07,0.3,0.3,30.0,65.33333333333333,20.59307438542575,30.5,116.5,1.0,29.0,1.0,0.14756016666666666,0.8082203187255522,-1.3601894,3.5501573918457785,-1.4695442,3.4868655922478418,4.141932233420387,3.3410498442672587,3.0,21.0,6.0,0.3,0.29,0.01,0.03,0.21,0.06,0.034482757431629055
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,42,100,4200,4299,318.671368,3.1867136799999995,11.591782940145304,71.5,46,46,0.11,0.46,0.46,46.0,64.06041526086956,18.657939940168543,30.5,114.5,1.0,40.0,6.0,1.8048320217391305,5.116709207312236,3.507591913043478,18.00588873514431,0.35273643478260874,17.408269252226276,12.110494417393882,22.13685578944797,4.0,33.0,9.0,0.46,0.4,0.06,0.04,0.33,0.09,0.1499999962500001
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,43,100,4300,4399,282.878963,2.82878963,11.021012286311828,63.5,31,31,0.08,0.31,0.31,31.0,64.1774193548387,17.711365648031762,31.5,102.5,1.0,31.0,0.0,0.010098096774193549,0.05622382335176364,-0.2368471935483871,3.2185176448135286,0.006935580645161271,3.1468654999450676,4.151712920728747,1.5837793326679004,5.0,21.0,5.0,0.31,0.31,0.0,0.05,0.21,0.05,0.0
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,44,100,4400,4499,532.174099,5.3217409899999994,16.113851299957535,70.5,29,29,0.11,0.29,0.29,29.0,66.1499318275862,17.77353188730542,29.5,100.5,1.0,28.0,1.0,0.6133235862068966,3.3028485918269044,-1.1582710689655171,7.0058562137400555,2.9457771724137936,14.023740075575812,5.935657415362573,14.820054477170437,1.0,21.0,7.0,0.29,0.28,0.01,0.01,0.21,0.07,0.035714284438775556
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,45,100,4500,4599,458.0,4.58,14.088056407231386,58.5,28,28,0.1,0.28,0.28,28.0,59.357142857142854,17.79869800838395,30.5,100.5,1.0,27.0,1.0,0.6393420714285715,3.383080247401789,-2.5778127499999997,10.336602319146293,1.688300964285714,12.756732424292503,6.503626283689045,15.348062308907375,3.0,20.0,5.0,0.28,0.27,0.01,0.03,0.2,0.05,0.037037035665294975
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,46,100,4600,4699,267.14686,2.6714686,10.914331621554417,57.5,36,36,0.07,0.36,0.36,36.0,63.86243863888889,22.61083641550196,23.5,116.5,1.0,34.0,2.0,1.5001256666666667,6.375159677764771,-1.688083555555556,11.295396135364212,1.4661725833333332,13.563177755245698,7.013152801702863,16.31252007907524,3.0,25.0,8.0,0.36,0.34,0.02,0.03,0.25,0.08,0.05882352768166096
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,47,100,4700,4799,407.625668,4.07625668,14.64716167528483,89.5,28,28,0.1,0.28,0.28,28.0,65.57314203571428,17.22956739056832,37.547977,109.5,1.0,25.0,3.0,2.0980637857142854,6.175866879729843,-3.6297294285714288,14.767966177530448,-3.93104825,24.406048009713423,12.774561375842168,25.96541755448527,2.0,21.0,5.0,0.28,0.25,0.03,0.02,0.21,0.05,0.11999999520000018
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,48,100,4800,4899,296.789593,2.96789593,11.796482905333823,78.5,27,27,0.08,0.27,0.27,27.0,69.87037037037037,23.786143587824963,31.5,114.5,1.0,24.0,3.0,0.8134708888888889,3.4885241806221345,1.301934111111111,4.095321498033066,-3.697961555555555,16.034484069989947,7.512557380096086,15.206189891875368,5.0,12.0,10.0,0.27,0.24,0.03,0.05,0.12,0.1,0.12499999479166687
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,49,100,4900,4999,290.755839,2.9075583899999997,11.8889915430598,71.5,35,35,0.09,0.35,0.35,35.0,67.51344777142857,18.751466033715925,32.86411,105.5,1.0,32.0,3.0,1.3618727714285714,4.905822764758857,-6.477347657142857,21.453337954612834,1.0845628571428572,9.120289344451704,9.87425167316219,22.07844595223998,3.0,24.0,8.0,0.35,0.32,0.03,0.03,0.24,0.08,0.0937499970703126
Albite,spectrum_120kv,10.0,0,legacy_albite,0,100,0,99,454.478831,4.54478831,13.412659411898776,69.5,36,36,0.14,0.36,0.36,36.0,59.21183633333333,20.3697151045576,28.5,109.5,1.0,32.0,4.0,1.6878718055555555,5.2157356247516375,6.298183138888889,23.070958004006,-1.0438240555555556,9.62475389626076,11.681413186237625,22.94497781020679,4.0,26.0,6.0,0.36,0.32,0.04,0.04,0.26,0.06,0.12499999609375013
Albite,spectrum_120kv,10.0,0,legacy_albite,1,100,100,199,886.768881,8.867688809999999,20.9017531531558,89.5,41,41,0.19,0.41,0.41,41.0,55.68942429268293,17.943289994701455,28.5,95.5,1.0,38.0,3.0,1.924010975609756,7.284082714891442,-0.24852156097560985,21.69486078257927,-0.11101160975609747,3.9838511329505204,8.70138270304353,20.223923468603367,8.0,27.0,6.0,0.41,0.38,0.03,0.08,0.27,0.06,0.07894736634349037
Albite,spectrum_120kv,10.0,0,legacy_albite,2,100,200,299,641.696807,6.41696807,16.132407593729273,77.5,48,48,0.16,0.48,0.48,48.0,64.66452991666667,22.792185604009614,28.207492,112.5,1.0,43.0,5.0,1.6898540208333335,5.939861842847066,-4.3353658125,18.14024749637994,2.5453245416666666,12.321269725842095,9.586102110999537,20.318601218269265,7.0,28.0,13.0,0.48,0.43,0.05,0.07,0.28,0.13,0.11627906706327752
Albite,spectrum_120kv,10.0,0,legacy_albite,3,100,300,399,207.970127,2.0797012699999997,9.409632801409115,64.5,34,34,0.07,0.34,0.34,34.0,64.02941176470588,20.3964276345039,28.5,114.5,1.0,33.0,1.0,0.29653205882352945,1.7290641702794372,0.23290499999999997,3.2226261533148186,-1.2929055882352942,7.779152104414236,4.956284942068898,6.882552415555751,6.0,22.0,6.0,0.34,0.33,0.01,0.06,0.22,0.06,0.030303029384756687
Albite,spectrum_120kv,10.0,0,legacy_albite,4,100,400,499,363.18329800000004,3.6318329800000004,13.980949655139591,81.5,37,37,0.08,0.37,0.37,37.0,65.74324324324324,25.997227849443018,30.5,117.5,1.0,36.0,1.0,0.2328111081081081,1.416134685037208,-0.3268071351351351,4.2949249647389856,-1.046396864864865,5.661478813506223,5.032959831752206,5.069471297705462,6.0,18.0,13.0,0.37,0.36,0.01,0.06,0.18,0.13,0.027777777006172864
Albite,spectrum_120kv,10.0,0,legacy_albite,5,100,500,599,382.109805,3.82109805,12.641551758232993,61.5,38,38,0.13,0.38,0.38,38.0,64.13537952631579,21.749441154858754,27.5,108.5,1.0,36.0,2.0,1.0610427894736842,5.544756464321658,-1.7134269736842105,8.517326566400296,1.613351657894737,13.322943722499858,6.824223442439688,14.418926362976983,6.0,23.0,9.0,0.38,0.36,0.02,0.06,0.23,0.09,0.05555555401234573
Albite,spectrum_120kv,10.0,0,legacy_albite,6,100,600,699,699.968811,6.999688109999999,16.582267545171806,68.5,40,40,0.17,0.4,0.4,40.0,61.540466075,24.593496574048668,31.5,114.5,1.0,36.0,4.0,2.259099875,7.086310747781899,0.023372174999999728,23.09377085913624,4.738724875,25.713506366886484,14.123026752300962,31.827099736128698,10.0,22.0,8.0,0.4,0.36,0.04,0.1,0.22,0.08,0.11111110802469146
Albite,spectrum_120kv,10.0,0,legacy_albite,7,100,700,799,285.476857,2.85476857,11.054299249149441,67.5,30,30,0.08,0.3,0.3,30.0,68.43333333333334,25.981337245366554,28.5,114.5,1.0,27.0,3.0,1.6705465,5.1047703185500355,-2.181414633333333,8.563632935364106,-6.5816643,21.341284058082785,10.540528659116985,21.53107147347915,2.0,19.0,9.0,0.3,0.27,0.03,0.02,0.19,0.09,0.11111110699588492
Albite,spectrum_120kv,10.0,0,legacy_albite,8,100,800,899,775.71634,7.7571634,17.91026655958292,68.5,36,36,0.19,0.36,0.36,36.0,59.361111111111114,22.684359341408758,29.5,109.5,1.0,35.0,1.0,0.07230780555555555,0.4338468333333334,-1.0662419166666668,2.712629914830881,-0.01800780555555554,3.480835709474008,4.161761879385863,1.6820045026182073,10.0,19.0,7.0,0.36,0.35,0.01,0.1,0.19,0.07,0.028571427755102068
Albite,spectrum_120kv,10.0,0,legacy_albite,9,100,900,999,405.53959199999997,4.05539592,15.067417252197549,83.5,31,31,0.09,0.31,0.31,31.0,60.589107935483874,22.335425888391264,28.5,109.5,1.0,29.0,2.0,1.148149870967742,4.45277531273231,2.581638870967742,10.56310454718692,-2.8790416451612906,16.893303566210797,8.755496394405304,18.253796137477245,7.0,17.0,7.0,0.31,0.29,0.02,0.07,0.17,0.07,0.06896551486325811
Albite,spectrum_120kv,10.0,0,legacy_albite,10,100,1000,1099,463.401255,4.63401255,13.251921034097359,66.5,39,39,0.15,0.39,0.39,39.0,59.12405561538462,21.501454044454427,26.5,110.5,1.0,34.0,5.0,2.101412846153846,5.950303665541027,-0.15990041025641036,13.459089507663919,-0.5135501025641024,19.102900587505605,11.231153298068296,20.418290076819396,8.0,26.0,5.0,0.39,0.34,0.05,0.08,0.26,0.05,0.1470588192041524
Albite,spectrum_120kv,10.0,0,legacy_albite,11,100,1100,1199,713.933807,7.13933807,18.68310511945611,100.5,48,48,0.19,0.48,0.48,48.0,64.79166666666667,20.296691202234545,33.5,118.5,1.0,48.0,0.0,0.009629291666666666,0.06671368963026504,-0.06649554166666664,2.9947913400797597,0.3635144791666667,3.2877242700192313,4.175185930998345,1.4540636687905684,3.0,33.0,12.0,0.48,0.48,0.0,0.03,0.33,0.12,0.0
Albite,spectrum_120kv,10.0,0,legacy_albite,12,100,1200,1299,319.335785,3.19335785,12.833018215687428,75.5,33,33,0.09,0.33,0.33,33.0,60.5,18.439088914585774,30.5,110.5,1.0,33.0,0.0,0.0,0.0,-0.03774475757575761,2.7735299291974034,0.1779132424242424,3.2290499909028387,4.008994276485757,1.2566054970839158,5.0,22.0,6.0,0.33,0.33,0.0,0.05,0.22,0.06,0.0
